trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
931,False,"{'a': 0.1, 'e': 0.39397579303612174}",25,15,13.937925775403164,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.1, 'e': 0.3935818172430856}",30,4,-144.62228818090213,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 3}",1
933,False,"{'a': 0.1, 'e': 0.3931882354258425}",20,8,6.534257825263555,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
934,False,"{'a': 0.1, 'e': 0.39279504719041664}",30,15,6.08751216079079,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
935,False,"{'a': 0.1, 'e': 0.39240225214322627}",20,12,14.468566147019144,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.1, 'e': 0.392009849891083}",20,0,28.08321562066445,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
937,False,"{'a': 0.1, 'e': 0.39161784004119193}",30,19,13.443913480296793,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.1, 'e': 0.3912262222011507}",20,0,-82.04609418399804,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",0
939,False,"{'a': 0.1, 'e': 0.3908349959789496}",20,3,4.121627716256981,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
940,False,"{'a': 0.1, 'e': 0.39044416098297063}",25,0,2.535397063450416,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
941,False,"{'a': 0.1, 'e': 0.3900537168219877}",20,0,5.436509370749583,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
942,False,"{'a': 0.1, 'e': 0.3896636631051657}",20,6,-29.019778612723133,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
943,False,"{'a': 0.1, 'e': 0.38927399944206054}",25,0,-73.49463511306912,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
944,False,"{'a': 0.1, 'e': 0.38888472544261843}",20,7,-11.9945921005231,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
945,False,"{'a': 0.1, 'e': 0.38849584071717586}",25,0,-51.01813988842672,"{0: 19, 1: 1, 2: 3, 3: 2, 4: 0}",0
946,False,"{'a': 0.1, 'e': 0.38810734487645865}",35,15,-15.083786208292214,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",1
947,False,"{'a': 0.1, 'e': 0.3877192375315822}",30,7,12.301975594398439,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
948,False,"{'a': 0.1, 'e': 0.3873315182940506}",20,0,-19.31190486875227,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
949,False,"{'a': 0.1, 'e': 0.3869441867757566}",20,15,11.313732470019515,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.1, 'e': 0.38655724258898083}",30,11,18.277164631269816,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
951,False,"{'a': 0.1, 'e': 0.3861706853463918}",25,15,8.545927592353367,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.1, 'e': 0.38578451466104546}",25,11,3.1929596472816275,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
953,False,"{'a': 0.1, 'e': 0.38539873014638437}",20,15,1.1378284616520256,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.1, 'e': 0.385013331416238}",25,16,-67.86072380157178,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
955,False,"{'a': 0.1, 'e': 0.3846283180848218}",25,15,6.352528366832588,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.1, 'e': 0.38424368976673695}",20,0,-49.34567448133205,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
957,False,"{'a': 0.1, 'e': 0.3838594460769702}",25,6,9.550887667876625,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
958,False,"{'a': 0.1, 'e': 0.38347558663089326}",20,2,-81.94619623083356,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 2}",1
959,False,"{'a': 0.1, 'e': 0.38309211104426233}",20,6,-2.9815690844010585,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
960,False,"{'a': 0.1, 'e': 0.38270901893321807}",25,19,13.666479012928654,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.1, 'e': 0.38232630991428485}",25,12,7.960156224444028,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
962,False,"{'a': 0.1, 'e': 0.3819439836043706}",35,11,-1.4112500527036198,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 0}",1
963,False,"{'a': 0.1, 'e': 0.38156203962076624}",20,15,10.031800769396064,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.1, 'e': 0.3811804775811454}",25,12,-18.209517527068563,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
965,False,"{'a': 0.1, 'e': 0.3807992971035643}",25,7,-63.30391136266445,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
966,False,"{'a': 0.1, 'e': 0.38041849780646075}",20,5,16.41463580758533,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
967,False,"{'a': 0.1, 'e': 0.3800380793086543}",25,8,-22.116255496340543,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
968,False,"{'a': 0.1, 'e': 0.3796580412293456}",20,7,26.34843973657423,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.1, 'e': 0.3792783831881163}",20,9,-17.58599941098484,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
970,False,"{'a': 0.1, 'e': 0.37889910480492817}",25,0,16.108349395080637,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
971,False,"{'a': 0.1, 'e': 0.37852020570012324}",25,3,14.690269243507746,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
972,False,"{'a': 0.1, 'e': 0.3781416854944231}",20,10,-2.438927466009435,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
973,False,"{'a': 0.1, 'e': 0.3777635438089287}",20,8,-70.47020341352469,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 2}",1
974,False,"{'a': 0.1, 'e': 0.37738578026511976}",30,15,-33.91674597144859,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
975,False,"{'a': 0.1, 'e': 0.3770083944848546}",30,5,3.981931043433123,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",1
976,False,"{'a': 0.1, 'e': 0.3766313860903698}",25,13,8.11556640179877,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
977,False,"{'a': 0.1, 'e': 0.3762547547042794}",20,10,9.783311597152169,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.1, 'e': 0.3758784999495751}",25,11,-17.73274439343664,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
979,False,"{'a': 0.1, 'e': 0.37550262144962554}",20,12,-51.95240361303439,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
980,False,"{'a': 0.1, 'e': 0.3751271188281759}",30,10,16.960620831396845,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
981,False,"{'a': 0.1, 'e': 0.37475199170934775}",30,15,-6.167694665986693,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
982,False,"{'a': 0.1, 'e': 0.3743772397176384}",20,6,7.4697931687075645,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
983,False,"{'a': 0.1, 'e': 0.37400286247792075}",25,4,-31.55442638370062,"{0: 17, 1: 1, 2: 1, 3: 2, 4: 0}",1
984,False,"{'a': 0.1, 'e': 0.37362885961544284}",20,12,5.604323466969899,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.1, 'e': 0.3732552307558274}",20,13,12.726577619107125,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.1, 'e': 0.3728819755250716}",20,14,-2.8640923627016113,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
987,False,"{'a': 0.1, 'e': 0.3725090935495465}",25,15,2.65114709694294,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
988,False,"{'a': 0.1, 'e': 0.37213658445599695}",20,0,0.22818510089264854,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
989,False,"{'a': 0.1, 'e': 0.37176444787154095}",20,14,-43.88170625288174,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
990,False,"{'a': 0.1, 'e': 0.37139268342366943}",20,5,-17.778994167894318,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
991,False,"{'a': 0.1, 'e': 0.37102129074024576}",20,7,-59.62489159921033,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
992,False,"{'a': 0.1, 'e': 0.3706502694495055}",20,13,1.010033179905405,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
993,False,"{'a': 0.1, 'e': 0.370279619180056}",20,7,-12.047866098898949,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
994,False,"{'a': 0.1, 'e': 0.3699093395608759}",25,11,-63.2901555987226,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 1}",1
995,False,"{'a': 0.1, 'e': 0.3695394302213151}",20,5,-12.028172353100729,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
996,False,"{'a': 0.1, 'e': 0.36916989079109375}",25,13,11.003969887861176,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
997,False,"{'a': 0.1, 'e': 0.36880072090030264}",30,15,3.268422756731603,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
998,False,"{'a': 0.1, 'e': 0.36843192017940235}",35,12,-131.60367388675937,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 3}",1
999,False,"{'a': 0.1, 'e': 0.3680634882592229}",20,10,-7.363634137337211,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1000,False,"{'a': 0.1, 'e': 0.36769542477096373}",20,4,-21.93835357227668,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
1001,False,"{'a': 0.1, 'e': 0.36732772934619273}",35,15,7.123679772759222,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1002,False,"{'a': 0.1, 'e': 0.36696040161684657}",20,10,-27.41244645829066,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1003,False,"{'a': 0.1, 'e': 0.3665934412152297}",20,5,-9.38701442460765,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1004,False,"{'a': 0.1, 'e': 0.3662268477740145}",20,16,5.461905856668357,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.1, 'e': 0.36586062092624044}",20,13,5.1778760070896555,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.1, 'e': 0.36549476030531425}",25,5,-50.22315638705155,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",1
1007,False,"{'a': 0.1, 'e': 0.3651292655450089}",25,11,-50.61285514110172,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
1008,False,"{'a': 0.1, 'e': 0.3647641362794639}",35,28,13.397533874687532,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.1, 'e': 0.36439937214318446}",20,6,-2.787857413218238,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
1010,False,"{'a': 0.1, 'e': 0.36403497277104124}",30,24,11.254823528681698,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1011,False,"{'a': 0.1, 'e': 0.3636709377982702}",20,8,11.42198125581335,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1012,False,"{'a': 0.1, 'e': 0.36330726686047193}",30,12,-117.17898382252066,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 3}",1
1013,False,"{'a': 0.1, 'e': 0.3629439595936115}",25,1,-63.030377575318674,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 1}",1
1014,False,"{'a': 0.1, 'e': 0.36258101563401784}",30,16,1.0292932635526768,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1015,False,"{'a': 0.1, 'e': 0.3622184346183838}",20,12,7.659085067875036,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.1, 'e': 0.36185621618376546}",25,4,-31.817045671557146,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 1}",1
1017,False,"{'a': 0.1, 'e': 0.36149435996758167}",20,0,-59.0831166457365,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
1018,False,"{'a': 0.1, 'e': 0.3611328656076141}",20,5,-40.11364796799382,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
1019,False,"{'a': 0.1, 'e': 0.36077173274200647}",25,12,-7.1740194580661045,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1020,False,"{'a': 0.1, 'e': 0.3604109610092645}",30,0,-18.81579880139531,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
1021,False,"{'a': 0.1, 'e': 0.3600505500482552}",30,7,-17.85253095144405,"{0: 19, 1: 2, 2: 0, 3: 2, 4: 0}",1
1022,False,"{'a': 0.1, 'e': 0.359690499498207}",20,8,9.602767940022478,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1023,False,"{'a': 0.1, 'e': 0.3593308089987088}",35,17,-8.250126048740858,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
1024,False,"{'a': 0.1, 'e': 0.35897147818971004}",30,8,-55.44529459092684,"{0: 18, 1: 0, 2: 1, 3: 2, 4: 1}",1
1025,False,"{'a': 0.1, 'e': 0.35861250671152034}",20,15,9.924994021079957,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.1, 'e': 0.3582538942048088}",25,7,1.3502112896582497,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
1027,False,"{'a': 0.1, 'e': 0.357895640310604}",20,10,9.863764223957109,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.1, 'e': 0.3575377446702934}",35,9,-35.80749748993367,"{0: 20, 1: 1, 2: 4, 3: 1, 4: 0}",1
1029,False,"{'a': 0.1, 'e': 0.35718020692562313}",20,9,-58.840407843638154,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 1}",1
1030,False,"{'a': 0.1, 'e': 0.3568230267186975}",20,0,-15.246503490553707,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
1031,False,"{'a': 0.1, 'e': 0.3564662036919788}",20,7,24.85137366364083,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.1, 'e': 0.35610973748828684}",25,9,-30.10201422373395,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
1033,False,"{'a': 0.1, 'e': 0.35575362775079855}",20,3,0.16834199227384805,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1034,False,"{'a': 0.1, 'e': 0.35539787412304774}",25,8,-22.149374978717283,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1035,False,"{'a': 0.1, 'e': 0.35504247624892465}",25,8,15.532297993852598,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1036,False,"{'a': 0.1, 'e': 0.35468743377267575}",25,0,-33.95842587700077,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
1037,False,"{'a': 0.1, 'e': 0.3543327463389031}",35,23,7.981629258694521,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1038,False,"{'a': 0.1, 'e': 0.35397841359256416}",20,0,-65.09918813573222,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
1039,False,"{'a': 0.1, 'e': 0.35362443517897163}",30,5,-35.54666371793614,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",1
1040,False,"{'a': 0.1, 'e': 0.35327081074379263}",20,0,-24.761281177653533,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1041,False,"{'a': 0.1, 'e': 0.35291753993304886}",30,20,7.824760399095289,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.1, 'e': 0.3525646223931158}",20,0,13.753063325788302,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1043,False,"{'a': 0.1, 'e': 0.3522120577707227}",20,8,-3.375936753698257,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1044,False,"{'a': 0.1, 'e': 0.351859845712952}",30,9,-4.485594433326627,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 0}",1
1045,False,"{'a': 0.1, 'e': 0.351507985867239}",20,13,0.8343409142152485,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1046,False,"{'a': 0.1, 'e': 0.3511564778813718}",20,13,-10.051487306486846,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1047,False,"{'a': 0.1, 'e': 0.3508053214034904}",25,0,21.531696992229474,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1048,False,"{'a': 0.1, 'e': 0.3504545160820869}",25,0,-0.6438995660181519,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1049,False,"{'a': 0.1, 'e': 0.3501040615660048}",20,12,0.37031899476604035,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1050,False,"{'a': 0.1, 'e': 0.34975395750443883}",30,0,-35.5618893285949,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
1051,False,"{'a': 0.1, 'e': 0.34940420354693436}",20,2,-24.13587539063277,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1052,False,"{'a': 0.1, 'e': 0.34905479934338746}",25,15,-35.14721328320899,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1053,False,"{'a': 0.1, 'e': 0.34870574454404407}",20,5,-36.72017241755603,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
1054,False,"{'a': 0.1, 'e': 0.34835703879950003}",25,20,6.2594853789714335,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.1, 'e': 0.3480086817607005}",20,8,-0.4510800171148488,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1056,False,"{'a': 0.1, 'e': 0.34766067307893983}",20,7,6.003686870553807,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.1, 'e': 0.3473130124058609}",30,6,-17.630875935695308,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 1}",1
1058,False,"{'a': 0.1, 'e': 0.346965699393455}",20,3,-63.43321461446756,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 2}",1
1059,False,"{'a': 0.1, 'e': 0.34661873369406154}",25,14,5.215172372190668,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1060,False,"{'a': 0.1, 'e': 0.34627211496036747}",30,7,10.303034909969039,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
1061,False,"{'a': 0.1, 'e': 0.3459258428454071}",25,7,-97.7793008373702,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 2}",1
1062,False,"{'a': 0.1, 'e': 0.3455799170025617}",20,6,0.35304135804765924,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1063,False,"{'a': 0.1, 'e': 0.3452343370855592}",25,8,8.053065517634726,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1064,False,"{'a': 0.1, 'e': 0.34488910274847356}",20,5,2.7069915114891954,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1065,False,"{'a': 0.1, 'e': 0.34454421364572513}",25,4,0.5955793444452049,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
1066,False,"{'a': 0.1, 'e': 0.3441996694320794}",30,21,-5.866122844404403,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1067,False,"{'a': 0.1, 'e': 0.3438554697626473}",20,3,-39.74889021747784,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 0}",1
1068,False,"{'a': 0.1, 'e': 0.3435116142928847}",20,0,-29.47356378792369,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
1069,False,"{'a': 0.1, 'e': 0.34316810267859177}",25,7,-2.655116366758815,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
1070,False,"{'a': 0.1, 'e': 0.3428249345759132}",20,2,-22.0130464049568,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
1071,False,"{'a': 0.1, 'e': 0.3424821096413373}",25,0,-16.884641814643278,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
1072,False,"{'a': 0.1, 'e': 0.3421396275316959}",25,18,-2.737880769357977,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1073,False,"{'a': 0.1, 'e': 0.34179748790416425}",20,0,17.72487197665909,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1074,False,"{'a': 0.1, 'e': 0.34145569041626006}",25,0,4.605314484226938,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1075,False,"{'a': 0.1, 'e': 0.3411142347258438}",25,14,9.495927362694896,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1076,False,"{'a': 0.1, 'e': 0.34077312049111796}",20,2,-27.916392728474136,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
1077,False,"{'a': 0.1, 'e': 0.34043234737062683}",30,16,-12.379895520508713,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1078,False,"{'a': 0.1, 'e': 0.3400919150232562}",30,0,-19.44818649662976,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
1079,False,"{'a': 0.1, 'e': 0.339751823108233}",25,3,-26.855846125883794,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
1080,False,"{'a': 0.1, 'e': 0.33941207128512474}",20,0,-47.12914575292806,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1081,False,"{'a': 0.1, 'e': 0.3390726592138396}",20,10,-24.053312259904267,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1082,False,"{'a': 0.1, 'e': 0.33873358655462577}",20,15,-12.964284043111949,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
1083,False,"{'a': 0.1, 'e': 0.33839485296807115}",25,14,4.580694822160819,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1084,False,"{'a': 0.1, 'e': 0.33805645811510304}",30,21,2.88458873909823,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1085,False,"{'a': 0.1, 'e': 0.33771840165698797}",25,9,-22.129542681225658,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
1086,False,"{'a': 0.1, 'e': 0.337380683255331}",20,13,13.85643228571495,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.1, 'e': 0.33704330257207565}",20,8,-12.491579042675376,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
1088,False,"{'a': 0.1, 'e': 0.3367062592695036}",25,17,4.184377778473328,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1089,False,"{'a': 0.1, 'e': 0.3363695530102341}",25,15,18.10625653734826,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.1, 'e': 0.3360331834572238}",25,0,16.413797068022827,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.1, 'e': 0.3356971502737666}",25,14,-51.4995467097814,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 1}",1
1092,False,"{'a': 0.1, 'e': 0.33536145312349286}",25,6,-81.53998049135954,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 2}",1
1093,False,"{'a': 0.1, 'e': 0.33502609167036934}",20,6,-6.964651320956863,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
1094,False,"{'a': 0.1, 'e': 0.334691065578699}",20,1,-23.79422437033796,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1095,False,"{'a': 0.1, 'e': 0.3343563745131203}",25,0,5.997210651421183,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1096,False,"{'a': 0.1, 'e': 0.33402201813860716}",25,18,6.213768479870851,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.1, 'e': 0.33368799612046857}",20,13,0.17527128622405153,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1098,False,"{'a': 0.1, 'e': 0.3333543081243481}",30,0,14.080382525991315,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",1
1099,False,"{'a': 0.1, 'e': 0.3330209538162237}",25,13,8.748945801080303,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1100,False,"{'a': 0.1, 'e': 0.3326879328624075}",25,17,16.69762441251327,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.1, 'e': 0.3323552449295451}",25,18,4.0325679823271035,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.1, 'e': 0.3320228896846156}",20,4,-52.108968891076046,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
1103,False,"{'a': 0.1, 'e': 0.3316908667949309}",20,16,8.923272320403756,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.1, 'e': 0.331359175928136}",30,16,14.14061424862198,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1105,False,"{'a': 0.1, 'e': 0.3310278167522079}",30,15,-19.08260580378825,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
1106,False,"{'a': 0.1, 'e': 0.3306967889354557}",30,12,-38.789907846481334,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 1}",1
1107,False,"{'a': 0.1, 'e': 0.3303660921465202}",35,17,-21.306363497794866,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
1108,False,"{'a': 0.1, 'e': 0.3300357260543737}",20,11,16.572785284477284,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.1, 'e': 0.3297056903283193}",25,11,-5.089955914375135,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
1110,False,"{'a': 0.1, 'e': 0.329375984637991}",30,2,-40.82883500982769,"{0: 24, 1: 0, 2: 2, 3: 1, 4: 1}",1
1111,False,"{'a': 0.1, 'e': 0.329046608653353}",30,8,-7.528270555869794,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
1112,False,"{'a': 0.1, 'e': 0.32871756204469965}",25,19,2.285839462731614,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.1, 'e': 0.32838884448265493}",30,18,-15.178616985617095,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
